epoch,reconstruction,kl,seconds
44,5052.348696699766,129.4451007308247,5.681020784002612
45,5042.729291398949,131.55164151771046,5.688490543005173
46,5022.837511864778,134.15486743962654,5.689616068993928
47,5014.772862514603,136.67292971031688,5.684325267007807
48,5000.6882164500585,139.29603348491347,5.694414650002727
49,4985.99718896028,141.55650514977,5.667011776007712
50,4972.977251569801,144.1970511463201,5.671650200005388
51,4958.438116055782,146.38322833765332,5.669751053006621
52,4943.910690165012,148.44484204443816,5.669614737009397
53,4932.782828928154,151.27729198420158,5.661776553999516
54,4922.916056695385,153.35100833500658,5.6408949390024645
55,4915.183917749708,155.53635670314324,5.585855970013654
56,4903.735739449475,157.54263533832872,5.602301905004424
57,4889.8048974153035,159.37533298385478,5.600035136987572
58,4880.388133396612,161.25399152809214,5.5789760339976056
59,4874.098254052278,163.2375973139968,5.588776307005901
60,4865.8029488536795,164.7286184435693,5.574225817996194
61,4854.656920816296,166.4914281256845,5.585485904011875
62,4843.936628395152,168.59527359721815,5.581955861009192
63,4841.33269750292,170.24792851243063,5.5876707269926555
64,4832.655729775117,172.19525617082542,5.570619983991492
65,4819.613842545269,173.6905061240508,5.576758431998314
66,4815.881124050818,175.16877603976525,5.580613876009011
67,4807.563978533878,176.92650169301257,5.59787054399203
68,4802.008236893984,178.3003040919794,5.584895168009098
69,4792.193482586156,179.84790723568926,5.581100305003929
70,4789.75720557097,181.39513946247993,5.5847697150020394
71,4792.235917421145,182.51037226881937,5.605304017997696
72,4775.061792676694,183.84354265159536,5.587157806003233
73,4765.068231600468,184.77763323917569,5.580826156001422
74,4761.404830790012,186.39691974960755,5.579504109991831
75,4759.016690548336,188.03098033298957,5.59280421899166
76,4753.866074036215,189.6143256927205,5.575943349991576
77,4748.282997773073,191.021769158194,5.585360197990667
78,4740.493278146904,192.40856833769897,5.587335713993525
79,4735.833089953271,194.10211794844298,5.586701209002058
80,4730.51593530958,195.7106880829713,5.583481598005164
81,4724.820718640479,197.18094513795086,5.579045466991374
82,4721.874151212032,198.16895401143583,5.586738439989858
83,4714.861022378796,199.8263833589643,5.576540636000573
84,4706.561012339369,200.93782514055198,5.578397225996014
85,4705.766076774241,202.56310921071847,5.586939510991215
86,4702.953668041764,203.2115638233791,5.578277503998834
87,4696.818783768984,204.63294341185383,5.579707597004017
88,4693.246782819801,205.50665468590282,5.587479750000057
89,4689.745924905082,206.7111976124416,5.588294189990847
90,4684.714871130257,207.79133106837762,5.5904232889879495
91,4680.193135769568,208.73122441657236,5.586742960993433
92,4676.553295670269,209.81553607120694,5.577539826001157
93,4673.91388452833,210.99866350120473,5.593353343007038
94,4670.086713273949,212.3419267886153,5.579801649990259
95,4664.508784499124,212.80867189781688,5.585500996996416
96,4664.202686915888,213.98049427638543,5.6029105500056176
97,4657.68560619889,214.6224148474007,5.577542640996398
98,4655.758033823744,215.31604888060383,5.577923792996444
99,4651.910201883762,216.49650160174502,5.58545659299125
100,4649.874456958236,217.30086709851417,5.589217478991486
101,4643.971243885076,217.4625187098423,5.587046956003178
102,4641.3960075021905,218.6184187559324,5.58943998698669
103,4638.260618976344,219.77867083683194,5.585855329001788
104,4639.001439745181,220.48403103552133,5.571133878998808
105,4637.661527544538,221.03974329868208,5.586868402999244
106,4630.2174996349295,221.86447157815238,5.589233325998066
107,4633.873877409463,222.62125717590902,5.591974648006726
108,4631.146922459112,223.38788882817065,5.588827738989494
109,4623.591810565128,224.17847692186587,5.595169561987859
110,4623.604177314544,224.88732696247993,5.580506229001912
111,4619.474691515771,225.7594999509437,5.593637330995989
112,4620.258214077103,226.65927409234448,5.5906906590098515
113,4613.8610862660635,226.94596149765442,5.592578017996857
114,4614.159291490216,227.57589621855834,5.595191236992832
115,4606.833874853972,228.31516215957214,5.607028039012221
116,4602.041684159609,228.94152475517487,5.598933927001781
117,4604.6313590646905,229.41339225412528,5.606554176993086
118,4601.227142048773,230.31256673937645,5.59877561799658
119,4602.4255713346965,230.64305970379127,5.594698008004343
120,4596.160033038844,231.32631619177133,5.6067715539975325
