topic_id,top_words,top_probabilities
208,loss@168.1 frag@381.17 frag@277.19 frag@151.1 frag@136.11 frag@433.19 frag@93.03 frag@157.0 frag@150.07 frag@175.11 frag@246.07 frag@110.07 loss@196.12 frag@192.14 frag@171.15 frag@197.0 frag@259.04 frag@211.02 frag@85.05 frag@82.03,0.3155046403 0.009327968583 0.004422875121 0.004419738427 0.004169526044 0.003890688764 0.003804021981 0.003803612199 0.0032944181 0.003212168347 0.003166829003 0.003077518195 0.002895673737 0.002873396035 0.002629833994 0.002506281482 0.002422892023 0.002404384315 0.00235628779 0.002333480399
209,loss@178.02 frag@170.03 frag@179.08 loss@146.03 loss@85.07 loss@126.01 loss@287.97 loss@172.01 loss@211.98 frag@152.02 frag@149.03 frag@147.03 frag@125.02 frag@78.03 frag@210.15 frag@239.1 loss@228.12 frag@125.03 frag@218.04 loss@165.04,0.1262511462 0.101787664 0.08604476601 0.04541809112 0.04143792391 0.02733501792 0.01375264581 0.01171475183 0.007754431572 0.006836689077 0.005255235825 0.004951317329 0.004599361215 0.004531277344 0.004290970042 0.004100935999 0.004097329918 0.003874322865 0.003731185105 0.003534205258
210,loss@153.06 frag@137.04 loss@181.05 loss@159.04 frag@209.02 loss@181.06 loss@143.03 frag@154.06 frag@325.06 frag@183.09 frag@83.03 loss@191.05 frag@137.01 frag@156.99 frag@123.03 frag@127.05 frag@154.07 frag@180.05 frag@224.99 frag@189.1,0.1768243313 0.1650349498 0.08432008326 0.06752429157 0.03436277062 0.01613139734 0.005321940873 0.005292492453 0.005291379523 0.005074274261 0.004620126914 0.004476175178 0.004039942753 0.003881496144 0.003779995488 0.003703816561 0.003658941481 0.003377103945 0.003134137252 0.002818871988
211,frag@139.06 loss@259.14 loss@254.11 loss@245.05 loss@297.08 frag@86.07 loss@215.97 frag@95.01 frag@178.02 loss@249.1 frag@174.04 frag@137.03 loss@62.09 frag@171.04 frag@108.08 frag@161.1 frag@211.05 loss@177.11 loss@271.1 loss@185.12,0.2567313612 0.09449080378 0.08450035751 0.05571614578 0.009845073335 0.008250070736 0.00732105365 0.005112977698 0.004983164836 0.004661408719 0.004593152553 0.003995963372 0.003951576538 0.003933337051 0.003501352854 0.00332787307 0.003302679164 0.002743685851 0.002613631543 0.002580059925
212,loss@141.09 frag@244.13 frag@96.07 frag@111.01 frag@157.06 frag@384.2 frag@277.19 frag@97.04 loss@171.11 frag@211.01 loss@174.09 frag@167.05 frag@95.06 frag@171.04 frag@95.07 loss@290.1 loss@139.07 frag@141.07 frag@123.05 frag@248.1,0.2158391923 0.02642412484 0.007487005554 0.00743638631 0.006613021716 0.006332661025 0.005067797843 0.004864902701 0.004761056509 0.004257862456 0.003800806589 0.003630009713 0.003170312848 0.003052613232 0.002458026865 0.002450260799 0.002368204296 0.002356888726 0.002275009872 0.002230148762
213,frag@177.03 loss@220.1 loss@254.07 frag@84.04 loss@210.15 loss@255.07 loss@257.09 loss@274.08 loss@292.01 loss@255.05 loss@219.03 loss@183.06 loss@421.16 frag@72.94 frag@59.0 frag@97.1 loss@183.11 loss@167.06 loss@256.12 frag@203.04,0.2538661659 0.004529220983 0.003549971385 0.003410203382 0.003118043067 0.002991283545 0.002974287141 0.002898941981 0.002784081735 0.002781685442 0.002716655377 0.002615145873 0.002599177416 0.002461458556 0.002449519234 0.002382773906 0.002374720061 0.001904297271 0.001873944537 0.001841477351
214,loss@122.07 frag@155.09 loss@112.09 frag@201.09 frag@195.03 loss@129.15 frag@173.1 loss@250.19 loss@139.1 frag@145.1 loss@154.9 frag@81.07 frag@163.06 frag@95.09 frag@233.15 frag@195.99 loss@370.15 frag@111.08 loss@234.13 frag@175.08,0.1611157358 0.1597302109 0.1147471815 0.08920449018 0.03597360477 0.02737119794 0.02136359364 0.01751644723 0.006821207236 0.005451182835 0.005244105123 0.00460100174 0.004139950033 0.00352448225 0.003078510053 0.0026944899 0.002682632068 0.002657901729 0.002651477233 0.002620501909
215,frag@98.07 loss@222.15 loss@250.18 frag@290.13 frag@166.1 loss@252.03 loss@330.17 loss@293.19 frag@206.09 loss@194.12 frag@110.07 frag@108.06 frag@204.95 frag@123.05 loss@450.2 loss@326.07 loss@184.04 loss@181.09 loss@206.12 frag@197.17,0.2263900936 0.2232973576 0.04378106073 0.04365895689 0.02329466119 0.01464785077 0.01145461295 0.01031940524 0.006029407959 0.005325040314 0.004817738198 0.003773265518 0.003387167118 0.003328980645 0.003161107888 0.003104971256 0.003028970445 0.002967898734 0.002855251078 0.00281104492
216,loss@126.04 loss@125.06 frag@107.02 frag@76.93 loss@154.04 frag@194.03 loss@151.04 loss@141.07 frag@191.0 frag@305.14 frag@83.03 frag@127.05 frag@195.04 loss@115.07 loss@46.03 frag@204.06 frag@98.04 loss@72.02 frag@258.04 frag@264.12,0.1319444776 0.1298784167 0.04893412441 0.04383984581 0.03904730082 0.03458607197 0.03279287368 0.01971254684 0.01155555435 0.01151768491 0.007707840297 0.007148356177 0.00708878506 0.006617740262 0.00644603977 0.005396660417 0.004464818165 0.004161074292 0.004079028498 0.003790830495
217,loss@206.14 frag@124.04 frag@84.04 frag@108.04 frag@180.01 frag@150.09 frag@182.01 loss@261.15 frag@125.11 frag@96.04 frag@138.04 loss@231.03 frag@136.08 frag@122.02 frag@122.06 loss@288.15 loss@205.12 frag@179.08 loss@234.14 loss@221.15,0.2814925909 0.2222204804 0.00532590365 0.004657127894 0.003100577043 0.002974438481 0.002944231033 0.002762223594 0.002759451745 0.002598298015 0.002387495013 0.00235690386 0.002300026594 0.002247754019 0.00216676225 0.0021190634 0.002112027025 0.002030732576 0.001930222381 0.001849825494
218,frag@120.04 frag@94.06 loss@210.1 frag@110.06 loss@196.09 frag@148.08 loss@194.11 loss@237.06 loss@246.11 loss@222.14 frag@68.05 loss@259.13 loss@245.12 loss@272.13 loss@195.09 frag@133.08 loss@236.08 frag@92.05 loss@205.09 loss@254.08,0.1974166036 0.02117864788 0.01686863229 0.01671876758 0.01646456681 0.01421800908 0.01363465562 0.01326196361 0.01186455879 0.01180208381 0.01157119125 0.01135263871 0.01011329237 0.009980513714 0.009890913963 0.009628829546 0.008397833444 0.008209116757 0.008070304058 0.007810021751
219,frag@103.05 frag@131.05 loss@158.09 loss@451.17 frag@104.06 loss@210.07 loss@273.08 loss@350.12 loss@609.23 loss@102.0 loss@364.12 loss@316.1 frag@187.04 frag@77.04 loss@376.14 frag@115.05 loss@553.2 loss@176.08 loss@241.18 loss@191.0,0.2022683769 0.1334367394 0.03371629119 0.02257331274 0.0210883487 0.01926449873 0.0160564892 0.01264768559 0.01233886462 0.01186040137 0.01094328891 0.01022848766 0.009800532833 0.00910782069 0.00841382239 0.007470101118 0.007160370238 0.006327779032 0.005046759266 0.005035394337
220,frag@139.04 loss@168.04 frag@111.04 loss@221.05 loss@318.1 frag@123.04 loss@320.05 loss@232.11 frag@93.03 frag@65.04 frag@179.07 frag@109.03 frag@92.06 frag@81.03 frag@149.04 frag@79.05 loss@293.03 loss@208.03 loss@526.13 frag@163.04,0.1685924828 0.1163560897 0.1147608459 0.05743971467 0.02499753609 0.01940319873 0.01806907356 0.01606569439 0.009858025238 0.006460079923 0.005810954142 0.005331988912 0.004770449363 0.004425534979 0.004363539163 0.004105562344 0.003970077727 0.003615667112 0.003502931446 0.003423801623
221,loss@68.03 frag@233.1 frag@281.07 loss@276.17 frag@254.08 frag@243.09 frag@94.99 frag@322.17 loss@104.99 loss@356.2 loss@127.08 loss@419.12 frag@222.08 frag@222.99 loss@479.21 frag@211.07 frag@212.97 loss@147.11 loss@145.02 loss@108.03,0.07241636515 0.05514748767 0.0549620986 0.03959602863 0.02920621447 0.02138680592 0.01882590167 0.01800820976 0.01476090308 0.009442628361 0.008184047416 0.006940441206 0.00540624978 0.005366250873 0.005329963285 0.005325119942 0.005126058124 0.0050977543 0.004638903309 0.00462708436
222,frag@171.01 loss@230.01 loss@239.08 frag@257.11 frag@151.03 frag@198.09 frag@213.03 loss@241.15 loss@237.22 frag@120.04 frag@150.04 frag@247.14 loss@239.12 loss@255.07 frag@124.02 frag@156.02 frag@190.05 frag@84.04 frag@96.04 loss@111.11,0.09013421088 0.0482115075 0.002263366478 0.002247289289 0.002104122192 0.002082376974 0.001863368205 0.00184714119 0.001704004593 0.001590505126 0.001579492702 0.001573667745 0.001571559813 0.001488790847 0.001480057137 0.001446257695 0.001422159723 0.001408862299 0.001373760169 0.001367289806
223,loss@170.06 frag@161.99 loss@293.08 frag@261.08 loss@272.04 frag@159.04 frag@207.13 frag@141.03 frag@192.1 frag@172.1 frag@178.07 frag@268.09 loss@197.07 frag@212.06 frag@102.01 frag@273.06 frag@129.02 frag@297.15 frag@314.13 frag@199.06,0.2152229249 0.03799683228 0.03636860847 0.03287207335 0.02342405729 0.01027881075 0.007430742029 0.006168103311 0.005874166731 0.004270876292 0.004161584191 0.004154071677 0.004071134608 0.003998464905 0.003636161331 0.003510934999 0.003303862642 0.003270409536 0.003246210748 0.003198963124
224,loss@186.04 frag@240.06 frag@293.09 frag@134.01 loss@152.07 loss@214.04 frag@212.06 frag@124.04 frag@93.06 frag@218.14 frag@160.97 frag@227.03 frag@385.13 frag@172.03 frag@157.96 frag@167.03 loss@202.05 frag@306.11 frag@204.14 frag@246.06,0.2225895077 0.1379190981 0.02162771672 0.009740113281 0.00769461086 0.005070840474 0.003802941879 0.003782195272 0.002917321632 0.00260160747 0.002572221449 0.002569197211 0.002566127805 0.00237142737 0.002244688338 0.002165622776 0.002013075631 0.001993764192 0.001992041478 0.001979385735
225,frag@130.07 frag@159.09 frag@157.08 frag@173.07 loss@220.08 frag@158.08 loss@319.11 frag@201.07 loss@305.09 loss@174.08 loss@333.21 loss@255.15 loss@293.09 frag@187.09 frag@171.09 loss@173.1 frag@185.07 frag@144.07 loss@160.1 frag@158.06,0.08616510034 0.06222429872 0.05383323506 0.0532213375 0.04545722902 0.02580275573 0.02349270694 0.01677221805 0.01505280659 0.01074627228 0.009209567681 0.008834526874 0.00856391713 0.008111296222 0.00756901456 0.007225984242 0.007082371973 0.007036041468 0.007022900041 0.006852938328
226,loss@176.04 frag@182.96 frag@185.03 frag@148.03 loss@120.02 frag@150.04 loss@158.03 loss@159.03 frag@166.01 frag@169.04 frag@177.05 frag@108.02 frag@256.96 frag@118.04 loss@147.04 frag@199.03 frag@185.05 frag@147.03 frag@204.02 frag@136.02,0.2227220386 0.08065406978 0.05153901875 0.02176491171 0.01188195124 0.01167878974 0.01160451584 0.006799089722 0.005501223728 0.004963326734 0.00483181281 0.004662084859 0.00464598462 0.004525795579 0.004300770815 0.004242328927 0.004083879758 0.003894831054 0.003838100238 0.003388620447
227,loss@204.06 loss@134.02 frag@287.09 frag@247.04 frag@244.1 loss@78.57 frag@144.06 frag@184.02 frag@358.09 frag@181.05 frag@161.06 frag@204.14 frag@117.02 loss@232.05 frag@105.05 frag@247.01 frag@206.06 frag@144.04 frag@409.2 frag@56.01,0.1313905865 0.03599116579 0.03528998792 0.01827613823 0.01494701207 0.007343885023 0.00526506966 0.00519120181 0.004763852805 0.004666648805 0.004630473908 0.004128857981 0.003948452417 0.003624835983 0.003592825495 0.003269740613 0.003022775752 0.002965619322 0.002823031973 0.002770599443
228,frag@165.02 loss@286.04 frag@138.01 loss@185.98 loss@314.06 loss@344.05 loss@180.06 loss@294.98 loss@85.04 frag@208.04 loss@272.08 frag@150.01 frag@195.02 loss@200.02 frag@114.04 loss@197.01 frag@241.09 loss@207.04 frag@140.03 frag@140.05,0.1828881502 0.003612406552 0.003532648319 0.003477267455 0.002549241995 0.002359789331 0.00221336307 0.002161844401 0.002113022143 0.002088825451 0.002078801859 0.00198808522 0.00184913096 0.001710452489 0.001704279915 0.001627814258 0.00159609539 0.001570224413 0.001510756556 0.001458194805
229,loss@265.12 loss@320.12 frag@268.13 loss@320.13 frag@189.05 loss@347.17 frag@223.94 loss@292.12 frag@87.04 frag@218.15 loss@273.07 loss@252.04 frag@173.09 loss@363.11 frag@185.07 frag@99.08 frag@129.1 loss@264.18 frag@309.16 frag@220.11,0.05526554585 0.02655930817 0.02398539893 0.02328656614 0.01627383754 0.01626765355 0.01184788346 0.007349709515 0.005780343432 0.005779221654 0.005250955001 0.00475713471 0.004653883167 0.004324709531 0.004111830145 0.004016367253 0.003875038121 0.003854583949 0.003796125064 0.003755450482
230,loss@300.11 loss@230.1 frag@275.18 loss@315.13 loss@309.13 frag@391.17 frag@156.04 frag@141.05 loss@258.1 frag@312.16 frag@75.0 frag@183.95 frag@211.05 frag@208.05 frag@185.04 frag@276.08 frag@138.09 frag@71.0 frag@171.05 frag@172.05,0.09604908526 0.0420335494 0.03890768066 0.01828107983 0.01621731184 0.007550334092 0.007019915152 0.006650072988 0.006146662869 0.005896905437 0.005188793875 0.005148890428 0.004765477497 0.004718594719 0.004596665967 0.003915119916 0.003828536952 0.003199098865 0.003170074197 0.003001829376
231,loss@273.06 frag@182.01 loss@329.17 loss@173.02 frag@131.08 frag@151.07 frag@86.06 frag@191.15 frag@68.05 frag@82.03 loss@274.15 frag@176.98 loss@156.01 frag@99.05 frag@181.05 frag@99.06 frag@41.04 frag@93.03 frag@74.93 frag@195.99,0.09905458242 0.0797920078 0.05749166384 0.01796308719 0.01321850345 0.007628790569 0.005841608625 0.003586649895 0.003275841242 0.002966780681 0.002865766408 0.002793269698 0.002701998921 0.002413984621 0.002397800796 0.002282950096 0.002262300346 0.002167303115 0.00216616597 0.001998046413
232,frag@174.05 loss@245.1 frag@202.05 loss@396.19 loss@192.08 loss@190.96 loss@149.01 frag@318.18 loss@149.11 loss@119.05 frag@267.09 loss@230.11 loss@218.13 loss@325.02 loss@244.05 frag@255.06 loss@399.2 frag@101.11 frag@87.09 frag@241.99,0.2393218726 0.1613717675 0.1166421771 0.02125424147 0.00582785625 0.005723054521 0.005362932105 0.004705188796 0.004296173342 0.004096174147 0.003246798646 0.003159284359 0.003122422611 0.003052008804 0.002978406381 0.002683291677 0.002177753253 0.002095275559 0.002059574472 0.001938528381
233,loss@220.05 frag@219.12 frag@259.03 frag@171.01 frag@84.09 frag@351.18 frag@186.1 frag@144.06 loss@168.03 loss@211.13 frag@261.17 frag@230.17 frag@179.09 loss@227.13 frag@161.08 frag@138.09 frag@159.06 loss@277.07 frag@84.08 loss@188.12,0.213489756 0.1665671021 0.004196787719 0.004146089777 0.003751121229 0.003048940096 0.002962236525 0.002752627712 0.002726022154 0.002550198464 0.002521410352 0.0025085737 0.002496254863 0.002421811689 0.002358783735 0.002344525652 0.00233882782 0.002303017071 0.002299466869 0.002266906435
234,loss@185.11 frag@55.02 frag@67.05 frag@43.02 frag@93.03 frag@67.06 frag@112.08 frag@355.2 frag@102.09 frag@45.03 frag@156.14 frag@56.05 frag@101.02 frag@97.06 frag@84.08 frag@160.11 frag@58.03 frag@85.06 frag@129.1 frag@82.06,0.2746068537 0.02474182472 0.02116777003 0.01404320169 0.01030580048 0.009345795959 0.00846545212 0.008421545848 0.007781400345 0.007194817066 0.00670566177 0.006093532778 0.005593681708 0.005590897985 0.00535187684 0.005136203952 0.004910699092 0.004685445689 0.004624726716 0.004461035132
235,frag@266.08 loss@261.08 frag@130.02 frag@196.08 frag@92.04 frag@238.09 loss@206.08 frag@185.97 loss@220.04 loss@247.1 frag@188.03 frag@353.09 loss@185.07 frag@109.07 loss@96.04 loss@286.04 frag@291.15 loss@301.11 frag@204.08 frag@323.11,0.2050065398 0.1605357081 0.03012964129 0.003551683621 0.003147305921 0.002764834324 0.002490400802 0.002478114329 0.002466456033 0.002207174664 0.002185632475 0.002173347166 0.002150957473 0.002143039601 0.002135622315 0.002112306189 0.0019587446 0.001940809074 0.001893754234 0.001795240911
236,frag@109.03 frag@169.05 loss@224.01 frag@81.03 frag@99.04 frag@127.04 frag@53.04 frag@176.98 frag@124.06 loss@254.04 loss@368.17 loss@267.99 loss@245.11 loss@256.97 loss@287.06 loss@248.06 loss@367.12 frag@93.03 loss@237.1 loss@268.1,0.2577406168 0.03764872625 0.02665015683 0.02371107414 0.01138792187 0.009452057071 0.005442806985 0.003564311191 0.003416536143 0.003222993575 0.003169426695 0.00305668381 0.002976158867 0.002889830619 0.002795243869 0.002794348169 0.002747715684 0.002649774076 0.002631233074 0.002476831432
237,frag@175.03 frag@124.02 loss@167.04 loss@140.04 frag@152.02 frag@151.03 frag@163.03 frag@148.02 frag@136.02 loss@219.05 frag@174.02 frag@116.03 frag@134.01 frag@99.03 loss@288.16 loss@141.02 loss@209.03 frag@98.04 frag@351.18 loss@173.05,0.1350047588 0.1270440966 0.1072904766 0.08540843427 0.05804046243 0.006665695924 0.005125837401 0.005077975336 0.004983977415 0.004649052396 0.00413645152 0.0040208227 0.003744630143 0.003647976322 0.003508417169 0.00347058638 0.002978945384 0.00292182155 0.002898837673 0.00276482082
238,frag@136.06 loss@212.01 loss@424.02 loss@268.04 loss@568.11 frag@213.97 loss@194.0 frag@291.11 frag@119.04 frag@233.14 loss@116.05 frag@136.07 frag@126.07 frag@137.05 frag@164.09 frag@157.06 loss@56.01 loss@132.04 loss@204.08 loss@214.12,0.1942673177 0.1046417058 0.04798670113 0.0440730527 0.03447809443 0.02614561282 0.02007674426 0.01877547242 0.01773954555 0.01161241252 0.0100987209 0.005359527655 0.004218140617 0.004010299686 0.003613878274 0.003542038146 0.003500669962 0.003332271241 0.003220085055 0.00315833441
239,frag@134.06 frag@106.06 loss@232.05 loss@249.09 loss@164.03 loss@193.02 loss@176.02 loss@228.06 frag@220.06 loss@256.04 frag@148.08 frag@106.07 frag@144.04 frag@105.06 loss@186.09 loss@203.1 frag@199.12 frag@77.04 loss@325.14 frag@65.04,0.2114121169 0.1152018681 0.05238668993 0.04802630842 0.01793741249 0.01495311782 0.01227604225 0.01041796431 0.008996955119 0.008883804083 0.008695897646 0.00831637159 0.008120307699 0.005411489401 0.004702256061 0.0046627759 0.004345691763 0.003864242462 0.003816408571 0.003667807207
240,frag@206.1 frag@212.04 frag@122.03 loss@251.16 frag@162.97 loss@263.13 loss@268.12 loss@250.12 loss@264.13 loss@247.12 loss@285.14 frag@133.09 loss@291.12 frag@59.06 loss@241.13 frag@105.0 frag@232.13 loss@225.15 loss@294.13 loss@315.14,0.06376526505 0.04541899636 0.044149369 0.02296363562 0.01849978231 0.01697079837 0.0167937316 0.01578544639 0.01262921002 0.01146725845 0.00983397942 0.009441144764 0.00881764479 0.007689722348 0.007483623922 0.007459619548 0.007454435341 0.007205329835 0.006055691745 0.005878732074
241,loss@182.09 frag@171.03 frag@318.17 loss@172.07 frag@245.08 frag@129.07 frag@192.02 frag@319.16 frag@220.16 frag@137.05 frag@240.01 frag@229.11 loss@275.06 frag@160.04 frag@317.09 frag@155.08 frag@448.16 loss@212.09 frag@128.06 frag@97.01,0.2115192711 0.1630103737 0.02034826577 0.004082659725 0.002415350871 0.00215479359 0.002154477173 0.001816647942 0.00179838622 0.001739016734 0.001561393263 0.001540817902 0.001534188632 0.00141673279 0.001405731193 0.001382285263 0.001380410627 0.001375488471 0.00136426324 0.001307720784
242,frag@176.11 loss@267.15 frag@277.08 loss@299.15 loss@215.12 loss@378.12 frag@148.08 loss@288.11 frag@240.12 loss@244.16 loss@291.13 loss@268.17 loss@260.03 loss@247.13 loss@255.11 loss@327.17 frag@123.08 loss@351.13 loss@224.15 loss@271.19,0.2529658377 0.02918699384 0.00588757731 0.004521425813 0.003880501492 0.003143552458 0.0029804199 0.002537759719 0.002161527518 0.0021081327 0.001863449928 0.001830196125 0.001800539321 0.001770711038 0.001710675308 0.001682669623 0.001678951783 0.001658415073 0.001608752063 0.001603237703
243,loss@302.09 frag@154.98 frag@288.12 loss@184.99 frag@191.01 frag@196.01 frag@144.02 loss@198.0 frag@319.17 frag@182.03 frag@226.02 frag@243.05 frag@111.98 frag@168.0 frag@300.17 frag@272.18 frag@46.06 loss@309.16 frag@287.15 frag@341.16,0.004107335582 0.003744738176 0.003504029475 0.003427784191 0.003370881546 0.003309513908 0.003011828288 0.003010835731 0.002994960872 0.002966152504 0.002963891719 0.0027979312 0.002649477683 0.002635684796 0.00261631608 0.002596950158 0.002507373691 0.002502854448 0.00236300705 0.002336635487
244,loss@259.05 frag@204.04 loss@473.29 frag@157.01 frag@180.04 loss@257.09 frag@111.01 frag@181.04 frag@220.09 frag@244.13 frag@146.07 loss@259.09 loss@187.03 frag@86.99 frag@287.06 loss@186.1 frag@45.03 frag@160.13 frag@151.06 loss@309.06,0.2254905105 0.1737463772 0.02457631193 0.004821098875 0.003452533158 0.003419803688 0.003133922582 0.002826777752 0.002210366074 0.002139212098 0.002099297941 0.001790904207 0.001780530321 0.001758214436 0.00169440941 0.001650610473 0.001531774644 0.001473041368 0.001320027746 0.001310325926
245,loss@149.05 loss@137.05 frag@108.02 frag@225.11 frag@204.02 loss@148.04 frag@52.03 loss@135.04 loss@120.02 frag@140.04 frag@233.07 frag@164.03 frag@147.0 frag@194.12 frag@154.07 frag@209.05 loss@138.06 frag@303.18 frag@136.02 frag@179.06,0.1915380657 0.09575529397 0.0911347121 0.04287093505 0.03254017234 0.02592920139 0.01418330241 0.006279183552 0.006012778264 0.005287581589 0.004912819248 0.004901606124 0.004626527429 0.003954358399 0.003850218374 0.003760845168 0.003442590823 0.003340246854 0.003076488851 0.002897266066
246,frag@119.06 loss@268.05 loss@54.02 loss@189.99 loss@210.0 frag@65.04 frag@92.05 frag@147.06 frag@118.05 frag@107.06 loss@245.06 loss@211.04 loss@243.14 frag@133.08 loss@282.07 loss@218.03 loss@127.03 loss@242.99 frag@131.06 frag@132.07,0.2883478999 0.03471394628 0.02547795326 0.02403129637 0.01868787594 0.01099659503 0.006941252854 0.006693808362 0.006544601638 0.005577312317 0.004435831681 0.004310394637 0.003731404897 0.003679518588 0.003496697638 0.003476632526 0.003358297748 0.00335600879 0.003331527812 0.003205304733
247,frag@98.1 loss@246.17 loss@162.1 loss@224.19 frag@44.05 loss@192.12 loss@204.15 frag@96.08 loss@468.23 loss@223.06 loss@271.14 loss@427.17 loss@204.02 loss@290.16 loss@233.06 loss@137.12 loss@342.08 frag@126.09 loss@262.18 frag@84.08,0.2991214991 0.04071155936 0.03523862734 0.02676623687 0.02402585931 0.02318168432 0.02213457413 0.02188215964 0.01910255291 0.01861958392 0.01779560558 0.01333251316 0.01305011008 0.01232900657 0.01201099157 0.01118898485 0.009984211065 0.009327683598 0.009059104137 0.008517960086
248,frag@165.02 loss@274.19 frag@183.03 loss@190.14 frag@260.07 loss@310.05 loss@325.02 loss@256.18 frag@437.15 frag@168.09 loss@146.18 loss@29.56 loss@208.02 frag@137.06 loss@146.14 frag@195.07 loss@296.11 frag@144.96 loss@526.13 loss@624.23,0.2011799961 0.08864712715 0.03445462137 0.023628911 0.01183272433 0.007000945043 0.006826309487 0.006737210322 0.006649138872 0.005222874694 0.005157743581 0.004068941809 0.003991061822 0.003278041957 0.003024761099 0.002907053335 0.002832932631 0.002822387498 0.002711474197 0.00245591905
249,frag@81.03 loss@228.07 frag@53.04 loss@248.06 loss@267.99 loss@279.13 loss@367.12 loss@287.06 loss@254.04 loss@319.98 loss@256.07 loss@256.97 loss@266.12 loss@245.03 loss@204.0 loss@263.15 loss@271.05 loss@367.05 loss@313.1 loss@268.1,0.3595716953 0.04959381372 0.03505199403 0.02678071149 0.02150624804 0.01653249934 0.01408475172 0.01019240823 0.009462762624 0.008147032 0.007960518822 0.007321093231 0.006338728126 0.005413222127 0.004407008179 0.004147940781 0.00387736666 0.003833848052 0.00361341727 0.003248912515
250,loss@60.02 loss@74.04 loss@72.02 loss@86.04 loss@59.01 loss@61.03 frag@156.07 loss@113.05 frag@156.01 frag@204.01 frag@156.08 frag@221.07 frag@342.1 loss@103.04 frag@78.01 frag@143.07 loss@87.01 frag@168.07 loss@62.04 loss@73.03,0.05516025797 0.03653531149 0.03050020523 0.02704803646 0.02550775371 0.02344208024 0.02138969302 0.01567154378 0.0129987821 0.01293852646 0.01167628262 0.01131524984 0.01123389788 0.01121583115 0.01115413196 0.01008418668 0.008932119235 0.008237489499 0.00783756189 0.007262287661
251,frag@216.08 loss@196.02 loss@152.01 loss@197.03 frag@163.03 loss@179.04 loss@157.03 frag@212.08 frag@168.06 frag@153.01 frag@160.02 loss@177.04 loss@159.08 loss@157.06 frag@190.1 frag@157.0 frag@204.08 loss@126.02 loss@187.03 frag@344.21,0.2561292052 0.09577490389 0.03954446688 0.02919517085 0.005138186738 0.004677835852 0.00448702788 0.004362359177 0.004237434361 0.003745202441 0.003559654346 0.003440701403 0.003370490158 0.002999337623 0.002996371593 0.002703660633 0.002674270188 0.002625200897 0.002445723396 0.002413736889
252,frag@236.11 loss@390.12 loss@288.09 frag@175.04 loss@336.14 frag@336.08 frag@163.02 loss@150.1 frag@215.03 loss@154.9 loss@120.06 frag@304.17 frag@167.05 loss@239.12 frag@135.03 frag@344.11 loss@78.57 loss@282.14 frag@161.01 loss@343.09,0.1772634089 0.07213059068 0.004022273235 0.003510237439 0.002689298242 0.002495374996 0.002459861804 0.00237239222 0.002066192916 0.002044142457 0.002010850934 0.001953063183 0.001943535288 0.00187616481 0.001818883 0.001776694204 0.001770827686 0.001735254773 0.001660604146 0.001636062749
253,loss@130.07 loss@158.07 loss@157.08 frag@145.09 frag@155.06 frag@252.15 frag@141.02 frag@195.99 loss@241.05 frag@173.07 frag@217.12 frag@306.11 frag@167.05 frag@189.07 frag@231.11 frag@136.07 frag@174.06 frag@270.11 frag@186.06 frag@155.05,0.1934162676 0.00802356191 0.005219426006 0.004755368922 0.00396811869 0.003836325137 0.003643109696 0.003496023128 0.003203979693 0.003138392465 0.003016438801 0.002622682601 0.002583432477 0.00250515528 0.002476170659 0.002338435501 0.002329592127 0.002251534257 0.002233223058 0.002077762503
254,loss@235.08 frag@216.09 frag@138.06 frag@190.09 frag@178.12 frag@314.13 frag@114.07 frag@148.11 frag@228.03 frag@242.11 frag@186.08 frag@185.1 frag@178.09 loss@171.02 frag@150.09 frag@162.09 frag@236.11 frag@193.1 loss@282.07 loss@162.06,0.3074526787 0.07830735296 0.04438141733 0.009356534109 0.006699487101 0.006683602929 0.006455552764 0.005668282975 0.005393490195 0.004726511426 0.004550865386 0.004489699379 0.004455784336 0.004424123559 0.004403780214 0.003656832967 0.003647807986 0.003599531483 0.00332825142 0.003288251581
255,frag@107.05 frag@151.04 loss@327.15 loss@355.15 loss@279.11 loss@240.08 loss@282.1 frag@79.05 frag@135.08 loss@359.12 frag@95.05 loss@310.13 loss@314.09 frag@125.06 loss@286.11 loss@330.1 loss@335.12 loss@637.26 loss@217.13 loss@498.14,0.248447597 0.04855544493 0.03764291108 0.02132987231 0.01848025061 0.01656732708 0.01635187306 0.01574360393 0.01444693841 0.01247751247 0.01222064719 0.01069055125 0.0106179947 0.01056017354 0.01008199621 0.008852835745 0.007943619043 0.007876571268 0.007538612466 0.006920101587
256,frag@97.01 loss@209.09 loss@183.07 loss@221.09 loss@181.06 loss@169.02 frag@151.06 loss@237.08 frag@111.03 loss@124.0 loss@257.04 loss@227.04 loss@245.07 frag@109.01 frag@124.02 loss@201.11 loss@141.02 loss@182.05 frag@125.04 loss@230.11,0.3701618314 0.0490745604 0.04164753109 0.03952600807 0.02133449912 0.01503768843 0.01429524738 0.01393892337 0.01044062898 0.007936988957 0.007195392158 0.006122844294 0.005922788288 0.005194210913 0.00470486097 0.004653183743 0.004131875932 0.004095192067 0.004084910732 0.003769790521
