epoch,reconstruction,kl,reconstruction_to_kl_ratio,mean_gradient_norm,mean_effective_document_mass,context_scale,seconds
54,4640.463435948452,237.61315162159573,19.52948902145995,150.41584029153128,661.2123960691077,0.21206900477409363,6.698412460000327
55,4635.424263927424,239.09740997029243,19.38717890964762,150.39089616436826,661.1830250392451,0.21635958552360535,6.710440392998862
56,4631.785080954293,239.93462079484885,19.304363270336903,152.94564313086394,661.3470561660339,0.18665987253189087,6.663311440999678
57,4635.029251241238,241.08635804363502,19.2255973703926,157.94322589624707,662.0611287054614,0.17625515162944794,6.557145048000166
58,4626.1592093494455,242.19193118086486,19.101211121252046,151.3196234301986,661.6253964433046,0.210448756814003,6.698456191999867
59,4621.606032326957,241.79157962977328,19.11400735874869,153.36590847122335,661.5205408969772,0.2008412629365921,6.712736812998628
60,4617.958386572722,242.23578308675891,19.063898519562482,155.35799522043388,661.7031905985324,0.19146496057510376,6.572215573998619
61,4614.170364522488,243.3445614253249,18.961469027687464,154.24291371853553,661.5995614595503,0.20915359258651733,6.643199793999884
62,4605.769770827249,243.7134058586905,18.898302925107693,152.0340591145453,661.3277160074109,0.21683689951896667,6.606607118001193
63,4607.9770439361855,244.33240430600176,18.85945933788282,159.4843275836695,661.6645821544612,0.197091206908226,6.574850499999229
64,4603.909964588201,245.104966921227,18.783421741379183,158.2883692233362,661.3908600138726,0.21936434507369995,6.55137824799931
65,4599.972909517377,245.6643093501296,18.724628423583216,159.4096261140342,661.3230973003067,0.15923918783664703,6.595753114999752
66,4598.259350357769,245.59788327796437,18.72271572126508,158.21364358206776,661.4298295350833,0.19475729763507843,6.622263113998997
67,4597.717349043516,247.6631185941607,18.564400606525833,158.40004302408093,662.2650671272635,0.21486082673072815,6.551368761998674
68,4592.003532053154,246.8487762736383,18.602496643381368,158.12135707106546,661.8260874525408,0.19467990100383759,6.584939570000643
69,4596.36041088639,248.07794545966888,18.527888089244275,160.65147050518857,662.3829128942757,0.1971990466117859,6.561941817000843
70,4580.645653840537,248.96247093699802,18.398940356756448,158.5021998325241,661.1986123913916,0.206683948636055,6.624633161998645
71,4590.585992260514,249.06061532564252,18.431601424650786,173.66596906430254,662.0469120774313,0.16560350358486176,6.616579163001006
72,4581.16678911726,249.02157607033988,18.396666109860462,158.95549610173592,661.7401391145224,0.19429630041122437,6.612987037999119
73,4577.343165887851,249.6582139630184,18.334438483830088,161.3427451303072,661.4232622663551,0.20569992065429688,6.623818038000536
74,4580.854542384638,248.9305067686277,18.40214203493501,158.8733283782674,662.0376027900481,0.1893056333065033,6.5748218259996065
75,4577.017244998539,249.40255352269824,18.35192615452505,164.78529529036763,661.8505511417567,0.2038656771183014,6.5731556190003175
76,4570.207346122956,250.57602228182498,18.238805550926994,160.349161736319,661.4192208263362,0.18637052178382874,6.6456227189992205
77,4567.994834258177,250.69177730952467,18.221558294742774,171.9229478925188,661.3921588648145,0.20979860424995422,6.7294056239989
78,4570.869460061332,251.9806173449365,18.13976609877205,173.39188249534536,661.8903141199985,0.18485362827777863,6.607307390000642
79,4564.814786251461,253.18440603095794,18.029604815761445,165.77316875992534,661.7172623393692,0.17640931904315948,6.633056571999987
80,4563.52703344042,252.40777131553008,18.079978321014703,157.78638443991403,661.8306337160485,0.19736048579216003,6.561275116999241
81,4558.674432772343,254.23755895311587,17.93076700210535,161.78846911849263,661.4866230331849,0.16934701800346375,6.652566760998525
82,4561.483282071407,253.35352147182573,18.004420288188765,166.0397964192328,662.0684175580461,0.18465951085090637,6.60674878700047
83,4559.297194436332,253.73278095566224,17.968893011238592,167.5824215612679,661.884469005549,0.1880229115486145,6.580462800000532
84,4557.706346743575,253.9234703277873,17.94913381130179,163.3479368263316,661.9551186249635,0.19461801648139954,6.564007610999397
85,4553.796309141355,255.4741206659335,17.82488299508055,174.58477968590282,661.4504685446481,0.18795914947986603,6.612458542998866
86,4555.4103844188085,254.1756212466231,17.922294679861356,161.9820406191817,661.7936852000585,0.21671395003795624,6.586109283000042
87,4554.934232622663,255.429714309835,17.832436781797245,167.14900335864485,662.0687061915888,0.17354729771614075,6.589233332999356
88,4554.490216121495,256.0721814877519,17.78596249565414,164.32674928469078,661.7506029360762,0.1758059710264206,6.624853285999052
89,4551.611884856892,254.66443869332286,17.872977900688074,168.50309489597785,661.5259530611128,0.21575036644935608,6.651925148000373
90,4551.710638598861,254.71727103830497,17.869658465029502,169.10110031555746,661.4973754882812,0.1921425461769104,6.6698748279995925
91,4548.042286525263,256.930597180518,17.701442866027488,164.9876949987679,661.63232421875,0.18081672489643097,6.678636345000996
92,4547.59484521028,257.38835586120035,17.668222907731785,170.91307681074767,661.6733141747591,0.16606412827968597,6.6455466089992115
93,4550.682747243721,256.98318296058153,17.7080955057738,171.1203771573361,662.1467889803592,0.2008238583803177,6.642912487999638
94,4545.972576390917,257.0038251074675,17.688345978858468,168.07370251807097,661.4978090090173,0.15568958222866058,6.6653382209988195
95,4543.023567556221,257.35293978396976,17.65289167230722,173.87892514522946,661.2532417083455,0.1734791100025177,6.721268870000131
96,4547.02527197722,258.9864333678629,17.55700178131976,175.2174244105259,662.0281491858937,0.19920504093170166,6.579528370999469
97,4543.806058794538,258.18394555778144,17.599103805537112,166.11217263480214,661.7525514977001,0.17733092606067657,6.60644359700018
98,4536.606983790888,259.41478308561807,17.487850653035498,165.42853952568268,661.5381492543444,0.1623583883047104,6.59637365799972
99,4540.587265442465,258.15485460513105,17.588618553726846,169.68397072765313,661.5045200240946,0.18942508101463318,6.643286612999873
100,4536.5224540924355,259.44299088237443,17.48562348384733,171.56888523280062,661.5247985269422,0.17745071649551392,6.617868546998579
101,4533.971008871204,258.0147672278859,17.57252523793211,164.14823934965045,661.3178294529424,0.18631628155708313,6.575037655000415
102,4530.070613682827,258.8957957330151,17.497660017447473,167.05926884446188,661.3325509044612,0.1896883100271225,6.593803597999795
103,4530.278130932389,259.7390209447558,17.441653989663493,170.15440710905557,661.580076984156,0.18554438650608063,6.587292243000775
104,4535.284127208674,259.4541986768491,17.480095332191492,165.5052973667038,661.7859633971598,0.1625533252954483,6.560406946999137
105,4534.870587215245,260.24980962165046,17.425067836967916,175.66234367584514,662.1029845620984,0.19714964926242828,6.6269388269975025
106,4535.981607312354,259.99157244245583,17.446648615182735,168.85833875709605,662.2685313001971,0.1889421045780182,6.61339447499995
107,4527.682106089369,259.78148159134054,17.42881008436089,169.0987148106655,661.6939531843238,0.15713785588741302,6.646348424001189
108,4525.640647816881,260.9350881130896,17.34393285526806,173.99654352776358,661.7126442026869,0.19314822554588318,6.582720721999067
109,4521.602600668079,259.57261030250623,17.419413378779055,176.85933100620161,661.1623854592582,0.172621950507164,6.57801827000003
110,4525.293073707652,261.04845849153037,17.335069127996686,181.86034813996787,661.6723039573598,0.18711750209331512,6.580943336000928
111,4519.639671254381,261.2459189156506,17.300326412806676,165.3854807203061,661.4908806631498,0.17891930043697357,6.559024420999776
112,4521.182713018399,261.2491904285467,17.306016166411705,165.75699380179432,661.9178814754308,0.1784827709197998,6.650779423998756
113,4525.026132173627,262.67665014534356,17.22660209679791,170.43481502354703,662.223716664537,0.16499356925487518,6.557069946000411
114,4522.0004996896905,262.50245695025006,17.22650733340263,167.92969470157803,661.8863451235762,0.15989810228347778,6.585159092999675
115,4514.796525901723,260.85988581291986,17.307362194966178,169.96523063873576,661.0270762220721,0.1645425409078598,6.579400074999285
116,4515.138060382594,262.31261864778037,17.212813030719214,172.98832182126625,661.3439530702395,0.17892147600650787,6.591958942997735
117,4513.593003887997,262.40930275605103,17.20058304519814,172.14501147403897,661.2132619697356,0.18168969452381134,6.610304089001147
118,4510.084568487149,262.0667299644969,17.20968002728979,169.44396166935147,661.2783551082433,0.18091262876987457,6.572282318000362
119,4509.965480340976,264.9556233058466,17.021588083582515,193.8740615131699,661.190024687865,0.1603553593158722,6.579621463999501
120,4519.135121568341,263.2803578599591,17.16472568748218,179.11315789623796,661.8898811696846,0.18422889709472656,6.620268138998654
